IssueAge|int,Age|int,Duration|int,Underwriting|str,Sex|str,vals
58,62,5,NS_SP,Female,0.00234
58,63,6,NS_SP,Female,0.00268
58,64,7,NS_SP,Female,0.00299
58,65,8,NS_SP,Female,0.00328
58,66,9,NS_SP,Female,0.00358
58,67,10,NS_SP,Female,0.0039
58,68,11,NS_SP,Female,0.00431
58,69,12,NS_SP,Female,0.00497
58,70,13,NS_SP,Female,0.00594
58,71,14,NS_SP,Female,0.0071
58,72,15,NS_SP,Female,0.00843
58,73,16,NS_SP,Female,0.00991
58,74,17,NS_SP,Female,0.0115
58,75,18,NS_SP,Female,0.01329
58,76,19,NS_SP,Female,0.01548
58,77,20,NS_SP,Female,0.01814
58,78,21,NS_SP,Female,0.02083
58,79,22,NS_SP,Female,0.02405
58,80,23,NS_SP,Female,0.02796
58,81,24,NS_SP,Female,0.03249
58,82,25,NS_SP,Female,0.03702
58,83,26,NS_SP,Female,0.04199
58,84,27,NS_SP,Female,0.04797
58,85,28,NS_SP,Female,0.05742
58,86,29,NS_SP,Female,0.06565
58,87,30,NS_SP,Female,0.07504
58,88,31,NS_SP,Female,0.08605
58,89,32,NS_SP,Female,0.09839
58,90,33,NS_SP,Female,0.112
58,91,34,NS_SP,Female,0.12669
58,92,35,NS_SP,Female,0.14271
58,93,36,NS_SP,Female,0.16025
58,94,37,NS_SP,Female,0.17824
58,95,38,NS_SP,Female,0.19809
58,96,39,NS_SP,Female,0.22068
58,97,40,NS_SP,Female,0.24551
58,98,41,NS_SP,Female,0.27259
58,99,42,NS_SP,Female,0.30155
58,100,43,NS_SP,Female,0.33199
58,101,44,NS_SP,Female,0.35742
58,102,45,NS_SP,Female,0.38258
58,103,46,NS_SP,Female,0.40703
58,104,47,NS_SP,Female,0.43037
58,105,48,NS_SP,Female,0.45219
58,106,49,NS_SP,Female,0.4721
58,107,50,NS_SP,Female,0.49811
58,108,51,NS_SP,Female,0.52554
58,109,52,NS_SP,Female,0.55448
58,110,53,NS_SP,Female,0.58502
58,111,54,NS_SP,Female,0.61724
58,112,55,NS_SP,Female,0.65123
58,113,56,NS_SP,Female,0.6871
58,114,57,NS_SP,Female,0.72494
58,115,58,NS_SP,Female,0.76487
58,116,59,NS_SP,Female,0.80699
58,117,60,NS_SP,Female,0.85143
58,118,61,NS_SP,Female,0.89833
58,119,62,NS_SP,Female,0.9478
58,120,63,NS_SP,Female,1.0
59,59,1,NS_SP,Female,0.00034
59,60,2,NS_SP,Female,0.00087
59,61,3,NS_SP,Female,0.00123
59,62,4,NS_SP,Female,0.00199
59,63,5,NS_SP,Female,0.0026
59,64,6,NS_SP,Female,0.00298
59,65,7,NS_SP,Female,0.00327
59,66,8,NS_SP,Female,0.00351
59,67,9,NS_SP,Female,0.0038
59,68,10,NS_SP,Female,0.00416
59,69,11,NS_SP,Female,0.00469
59,70,12,NS_SP,Female,0.00555
59,71,13,NS_SP,Female,0.00674
59,72,14,NS_SP,Female,0.00811
59,73,15,NS_SP,Female,0.00965
59,74,16,NS_SP,Female,0.01136
59,75,17,NS_SP,Female,0.01322
59,76,18,NS_SP,Female,0.01526
59,77,19,NS_SP,Female,0.01778
59,78,20,NS_SP,Female,0.02083
59,79,21,NS_SP,Female,0.02405
59,80,22,NS_SP,Female,0.02796
59,81,23,NS_SP,Female,0.03249
59,82,24,NS_SP,Female,0.03702
59,83,25,NS_SP,Female,0.04199
59,84,26,NS_SP,Female,0.04797
59,85,27,NS_SP,Female,0.05742
59,86,28,NS_SP,Female,0.06565
59,87,29,NS_SP,Female,0.07504
59,88,30,NS_SP,Female,0.08605
59,89,31,NS_SP,Female,0.09839
59,90,32,NS_SP,Female,0.112
59,91,33,NS_SP,Female,0.12669
59,92,34,NS_SP,Female,0.14271
59,93,35,NS_SP,Female,0.16025
59,94,36,NS_SP,Female,0.17824
59,95,37,NS_SP,Female,0.19809
59,96,38,NS_SP,Female,0.22068
59,97,39,NS_SP,Female,0.24551
59,98,40,NS_SP,Female,0.27259
59,99,41,NS_SP,Female,0.30155
59,100,42,NS_SP,Female,0.33199
59,101,43,NS_SP,Female,0.35742
59,102,44,NS_SP,Female,0.38258
59,103,45,NS_SP,Female,0.40703
59,104,46,NS_SP,Female,0.43037
59,105,47,NS_SP,Female,0.45219
59,106,48,NS_SP,Female,0.4721
59,107,49,NS_SP,Female,0.49811
59,108,50,NS_SP,Female,0.52554
59,109,51,NS_SP,Female,0.55448
59,110,52,NS_SP,Female,0.58502
59,111,53,NS_SP,Female,0.61724
59,112,54,NS_SP,Female,0.65123
59,113,55,NS_SP,Female,0.6871
59,114,56,NS_SP,Female,0.72494
59,115,57,NS_SP,Female,0.76487
59,116,58,NS_SP,Female,0.80699
59,117,59,NS_SP,Female,0.85143
59,118,60,NS_SP,Female,0.89833
59,119,61,NS_SP,Female,0.9478
59,120,62,NS_SP,Female,1.0
60,60,1,NS_SP,Female,0.00039
60,61,2,NS_SP,Female,0.00091
60,62,3,NS_SP,Female,0.00141
60,63,4,NS_SP,Female,0.00226
60,64,5,NS_SP,Female,0.00288
60,65,6,NS_SP,Female,0.00325
60,66,7,NS_SP,Female,0.00348
60,67,8,NS_SP,Female,0.00372
60,68,9,NS_SP,Female,0.00402
60,69,10,NS_SP,Female,0.00448
60,70,11,NS_SP,Female,0.00521
60,71,12,NS_SP,Female,0.00631
60,72,13,NS_SP,Female,0.00773
60,73,14,NS_SP,Female,0.00929
60,74,15,NS_SP,Female,0.01108
60,75,16,NS_SP,Female,0.01304
60,76,17,NS_SP,Female,0.01513
60,77,18,NS_SP,Female,0.01737
60,78,19,NS_SP,Female,0.02041
60,79,20,NS_SP,Female,0.02405
60,80,21,NS_SP,Female,0.02796
60,81,22,NS_SP,Female,0.03249
60,82,23,NS_SP,Female,0.03702
60,83,24,NS_SP,Female,0.04199
60,84,25,NS_SP,Female,0.04797
60,85,26,NS_SP,Female,0.05742
60,86,27,NS_SP,Female,0.06565
60,87,28,NS_SP,Female,0.07504
60,88,29,NS_SP,Female,0.08605
60,89,30,NS_SP,Female,0.09839
60,90,31,NS_SP,Female,0.112
60,91,32,NS_SP,Female,0.12669
60,92,33,NS_SP,Female,0.14271
60,93,34,NS_SP,Female,0.16025
60,94,35,NS_SP,Female,0.17824
60,95,36,NS_SP,Female,0.19809
60,96,37,NS_SP,Female,0.22068
60,97,38,NS_SP,Female,0.24551
60,98,39,NS_SP,Female,0.27259
60,99,40,NS_SP,Female,0.30155
60,100,41,NS_SP,Female,0.33199
60,101,42,NS_SP,Female,0.35742
60,102,43,NS_SP,Female,0.38258
60,103,44,NS_SP,Female,0.40703
60,104,45,NS_SP,Female,0.43037
60,105,46,NS_SP,Female,0.45219
60,106,47,NS_SP,Female,0.4721
60,107,48,NS_SP,Female,0.49811
60,108,49,NS_SP,Female,0.52554
60,109,50,NS_SP,Female,0.55448
60,110,51,NS_SP,Female,0.58502
60,111,52,NS_SP,Female,0.61724
60,112,53,NS_SP,Female,0.65123
60,113,54,NS_SP,Female,0.6871
60,114,55,NS_SP,Female,0.72494
60,115,56,NS_SP,Female,0.76487
60,116,57,NS_SP,Female,0.80699
60,117,58,NS_SP,Female,0.85143
60,118,59,NS_SP,Female,0.89833
60,119,60,NS_SP,Female,0.9478
60,120,61,NS_SP,Female,1.0
61,61,1,NS_SP,Female,0.00047
61,62,2,NS_SP,Female,0.00094
61,63,3,NS_SP,Female,0.00167
61,64,4,NS_SP,Female,0.00251
61,65,5,NS_SP,Female,0.00319
61,66,6,NS_SP,Female,0.00346
61,67,7,NS_SP,Female,0.00367
61,68,8,NS_SP,Female,0.00392
61,69,9,NS_SP,Female,0.00431
61,70,10,NS_SP,Female,0.00494
61,71,11,NS_SP,Female,0.00591
61,72,12,NS_SP,Female,0.00728
61,73,13,NS_SP,Female,0.00893
61,74,14,NS_SP,Female,0.01076
61,75,15,NS_SP,Female,0.01276
61,76,16,NS_SP,Female,0.01496
61,77,17,NS_SP,Female,0.01731
61,78,18,NS_SP,Female,0.02007
61,79,19,NS_SP,Female,0.02369
61,80,20,NS_SP,Female,0.02796
61,81,21,NS_SP,Female,0.03249
61,82,22,NS_SP,Female,0.03702
61,83,23,NS_SP,Female,0.04199
61,84,24,NS_SP,Female,0.04797
61,85,25,NS_SP,Female,0.05742
61,86,26,NS_SP,Female,0.06565
61,87,27,NS_SP,Female,0.07504
61,88,28,NS_SP,Female,0.08605
61,89,29,NS_SP,Female,0.09839
61,90,30,NS_SP,Female,0.112
61,91,31,NS_SP,Female,0.12669
61,92,32,NS_SP,Female,0.14271
61,93,33,NS_SP,Female,0.16025
61,94,34,NS_SP,Female,0.17824
61,95,35,NS_SP,Female,0.19809
61,96,36,NS_SP,Female,0.22068
61,97,37,NS_SP,Female,0.24551
61,98,38,NS_SP,Female,0.27259
61,99,39,NS_SP,Female,0.30155
61,100,40,NS_SP,Female,0.33199
61,101,41,NS_SP,Female,0.35742
61,102,42,NS_SP,Female,0.38258
61,103,43,NS_SP,Female,0.40703
61,104,44,NS_SP,Female,0.43037
61,105,45,NS_SP,Female,0.45219
61,106,46,NS_SP,Female,0.4721
61,107,47,NS_SP,Female,0.49811
61,108,48,NS_SP,Female,0.52554
61,109,49,NS_SP,Female,0.55448
61,110,50,NS_SP,Female,0.58502
61,111,51,NS_SP,Female,0.61724
61,112,52,NS_SP,Female,0.65123
61,113,53,NS_SP,Female,0.6871
61,114,54,NS_SP,Female,0.72494
61,115,55,NS_SP,Female,0.76487
61,116,56,NS_SP,Female,0.80699
61,117,57,NS_SP,Female,0.85143
61,118,58,NS_SP,Female,0.89833
61,119,59,NS_SP,Female,0.9478
61,120,60,NS_SP,Female,1.0
62,62,1,NS_SP,Female,0.00056
62,63,2,NS_SP,Female,0.00106
62,64,3,NS_SP,Female,0.00199
62,65,4,NS_SP,Female,0.00267
62,66,5,NS_SP,Female,0.0034
62,67,6,NS_SP,Female,0.00362
62,68,7,NS_SP,Female,0.00385
62,69,8,NS_SP,Female,0.00418
62,70,9,NS_SP,Female,0.00472
62,71,10,NS_SP,Female,0.00558
62,72,11,NS_SP,Female,0.00683
62,73,12,NS_SP,Female,0.00846
62,74,13,NS_SP,Female,0.01033
62,75,14,NS_SP,Female,0.01235
62,76,15,NS_SP,Female,0.01457
62,77,16,NS_SP,Female,0.01706
62,78,17,NS_SP,Female,0.01993
62,79,18,NS_SP,Female,0.02361
62,80,19,NS_SP,Female,0.02796
62,81,20,NS_SP,Female,0.03249
62,82,21,NS_SP,Female,0.03702
62,83,22,NS_SP,Female,0.04199
62,84,23,NS_SP,Female,0.04797
62,85,24,NS_SP,Female,0.05742
62,86,25,NS_SP,Female,0.06565
62,87,26,NS_SP,Female,0.07504
62,88,27,NS_SP,Female,0.08605
62,89,28,NS_SP,Female,0.09839
62,90,29,NS_SP,Female,0.112
62,91,30,NS_SP,Female,0.12669
62,92,31,NS_SP,Female,0.14271
62,93,32,NS_SP,Female,0.16025
62,94,33,NS_SP,Female,0.17824
62,95,34,NS_SP,Female,0.19809
62,96,35,NS_SP,Female,0.22068
62,97,36,NS_SP,Female,0.24551
62,98,37,NS_SP,Female,0.27259
62,99,38,NS_SP,Female,0.30155
62,100,39,NS_SP,Female,0.33199
62,101,40,NS_SP,Female,0.35742
62,102,41,NS_SP,Female,0.38258
62,103,42,NS_SP,Female,0.40703
62,104,43,NS_SP,Female,0.43037
62,105,44,NS_SP,Female,0.45219
62,106,45,NS_SP,Female,0.4721
62,107,46,NS_SP,Female,0.49811
62,108,47,NS_SP,Female,0.52554
62,109,48,NS_SP,Female,0.55448
62,110,49,NS_SP,Female,0.58502
62,111,50,NS_SP,Female,0.61724
62,112,51,NS_SP,Female,0.65123
62,113,52,NS_SP,Female,0.6871
62,114,53,NS_SP,Female,0.72494
62,115,54,NS_SP,Female,0.76487
62,116,55,NS_SP,Female,0.80699
62,117,56,NS_SP,Female,0.85143
62,118,57,NS_SP,Female,0.89833
62,119,58,NS_SP,Female,0.9478
62,120,59,NS_SP,Female,1.0
63,63,1,NS_SP,Female,0.00067
63,64,2,NS_SP,Female,0.00121
63,65,3,NS_SP,Female,0.00232
63,66,4,NS_SP,Female,0.00298
63,67,5,NS_SP,Female,0.00355
63,68,6,NS_SP,Female,0.00382
63,69,7,NS_SP,Female,0.00414
63,70,8,NS_SP,Female,0.00465
63,71,9,NS_SP,Female,0.00538
63,72,10,NS_SP,Female,0.00646
63,73,11,NS_SP,Female,0.008
63,74,12,NS_SP,Female,0.00989
63,75,13,NS_SP,Female,0.01197
63,76,14,NS_SP,Female,0.01422
63,77,15,NS_SP,Female,0.01673
63,78,16,NS_SP,Female,0.01962
63,79,17,NS_SP,Female,0.02335
63,80,18,NS_SP,Female,0.02732
63,81,19,NS_SP,Female,0.03249
63,82,20,NS_SP,Female,0.03702
63,83,21,NS_SP,Female,0.04199
63,84,22,NS_SP,Female,0.04797
63,85,23,NS_SP,Female,0.05742
63,86,24,NS_SP,Female,0.06565
63,87,25,NS_SP,Female,0.07504
63,88,26,NS_SP,Female,0.08605
63,89,27,NS_SP,Female,0.09839
63,90,28,NS_SP,Female,0.112
63,91,29,NS_SP,Female,0.12669
63,92,30,NS_SP,Female,0.14271
63,93,31,NS_SP,Female,0.16025
63,94,32,NS_SP,Female,0.17824
63,95,33,NS_SP,Female,0.19809
63,96,34,NS_SP,Female,0.22068
63,97,35,NS_SP,Female,0.24551
63,98,36,NS_SP,Female,0.27259
63,99,37,NS_SP,Female,0.30155
63,100,38,NS_SP,Female,0.33199
63,101,39,NS_SP,Female,0.35742
63,102,40,NS_SP,Female,0.38258
63,103,41,NS_SP,Female,0.40703
63,104,42,NS_SP,Female,0.43037
63,105,43,NS_SP,Female,0.45219
63,106,44,NS_SP,Female,0.4721
63,107,45,NS_SP,Female,0.49811
63,108,46,NS_SP,Female,0.52554
63,109,47,NS_SP,Female,0.55448
63,110,48,NS_SP,Female,0.58502
63,111,49,NS_SP,Female,0.61724
63,112,50,NS_SP,Female,0.65123
63,113,51,NS_SP,Female,0.6871
63,114,52,NS_SP,Female,0.72494
63,115,53,NS_SP,Female,0.76487
63,116,54,NS_SP,Female,0.80699
63,117,55,NS_SP,Female,0.85143
63,118,56,NS_SP,Female,0.89833
63,119,57,NS_SP,Female,0.9478
63,120,58,NS_SP,Female,1.0
64,64,1,NS_SP,Female,0.00078
64,65,2,NS_SP,Female,0.0015
64,66,3,NS_SP,Female,0.00262
64,67,4,NS_SP,Female,0.00319
64,68,5,NS_SP,Female,0.00365
64,69,6,NS_SP,Female,0.00405
64,70,7,NS_SP,Female,0.00463
64,71,8,NS_SP,Female,0.00533
64,72,9,NS_SP,Female,0.0062
64,73,10,NS_SP,Female,0.00759
64,74,11,NS_SP,Female,0.00938
64,75,12,NS_SP,Female,0.01144
64,76,13,NS_SP,Female,0.01367
64,77,14,NS_SP,Female,0.01614
64,78,15,NS_SP,Female,0.01903
64,79,16,NS_SP,Female,0.02294
64,80,17,NS_SP,Female,0.02719
64,81,18,NS_SP,Female,0.03249
64,82,19,NS_SP,Female,0.03702
64,83,20,NS_SP,Female,0.04199
64,84,21,NS_SP,Female,0.04797
64,85,22,NS_SP,Female,0.05742
64,86,23,NS_SP,Female,0.06565
64,87,24,NS_SP,Female,0.07504
64,88,25,NS_SP,Female,0.08605
64,89,26,NS_SP,Female,0.09839
64,90,27,NS_SP,Female,0.112
64,91,28,NS_SP,Female,0.12669
64,92,29,NS_SP,Female,0.14271
64,93,30,NS_SP,Female,0.16025
64,94,31,NS_SP,Female,0.17824
64,95,32,NS_SP,Female,0.19809
64,96,33,NS_SP,Female,0.22068
64,97,34,NS_SP,Female,0.24551
64,98,35,NS_SP,Female,0.27259
64,99,36,NS_SP,Female,0.30155
64,100,37,NS_SP,Female,0.33199
64,101,38,NS_SP,Female,0.35742
64,102,39,NS_SP,Female,0.38258
64,103,40,NS_SP,Female,0.40703
64,104,41,NS_SP,Female,0.43037
64,105,42,NS_SP,Female,0.45219
64,106,43,NS_SP,Female,0.4721
64,107,44,NS_SP,Female,0.49811
64,108,45,NS_SP,Female,0.52554
64,109,46,NS_SP,Female,0.55448
64,110,47,NS_SP,Female,0.58502
64,111,48,NS_SP,Female,0.61724
64,112,49,NS_SP,Female,0.65123
64,113,50,NS_SP,Female,0.6871
64,114,51,NS_SP,Female,0.72494
64,115,52,NS_SP,Female,0.76487
64,116,53,NS_SP,Female,0.80699
64,117,54,NS_SP,Female,0.85143
64,118,55,NS_SP,Female,0.89833
64,119,56,NS_SP,Female,0.9478
64,120,57,NS_SP,Female,1.0
65,65,1,NS_SP,Female,0.00086
65,66,2,NS_SP,Female,0.00185
65,67,3,NS_SP,Female,0.00285
65,68,4,NS_SP,Female,0.00333
65,69,5,NS_SP,Female,0.00384
65,70,6,NS_SP,Female,0.00453
65,71,7,NS_SP,Female,0.00528
65,72,8,NS_SP,Female,0.00609
65,73,9,NS_SP,Female,0.00726
65,74,10,NS_SP,Female,0.00899
65,75,11,NS_SP,Female,0.011
65,76,12,NS_SP,Female,0.01317
65,77,13,NS_SP,Female,0.01563
65,78,14,NS_SP,Female,0.01833
65,79,15,NS_SP,Female,0.02174
65,80,16,NS_SP,Female,0.02656
65,81,17,NS_SP,Female,0.03158
65,82,18,NS_SP,Female,0.03702
65,83,19,NS_SP,Female,0.04199
65,84,20,NS_SP,Female,0.04797
65,85,21,NS_SP,Female,0.05742
65,86,22,NS_SP,Female,0.06565
65,87,23,NS_SP,Female,0.07504
65,88,24,NS_SP,Female,0.08605
65,89,25,NS_SP,Female,0.09839
65,90,26,NS_SP,Female,0.112
65,91,27,NS_SP,Female,0.12669
65,92,28,NS_SP,Female,0.14271
65,93,29,NS_SP,Female,0.16025
65,94,30,NS_SP,Female,0.17824
65,95,31,NS_SP,Female,0.19809
65,96,32,NS_SP,Female,0.22068
65,97,33,NS_SP,Female,0.24551
65,98,34,NS_SP,Female,0.27259
65,99,35,NS_SP,Female,0.30155
65,100,36,NS_SP,Female,0.33199
65,101,37,NS_SP,Female,0.35742
65,102,38,NS_SP,Female,0.38258
65,103,39,NS_SP,Female,0.40703
65,104,40,NS_SP,Female,0.43037
65,105,41,NS_SP,Female,0.45219
65,106,42,NS_SP,Female,0.4721
65,107,43,NS_SP,Female,0.49811
65,108,44,NS_SP,Female,0.52554
65,109,45,NS_SP,Female,0.55448
65,110,46,NS_SP,Female,0.58502
65,111,47,NS_SP,Female,0.61724
65,112,48,NS_SP,Female,0.65123
65,113,49,NS_SP,Female,0.6871
65,114,50,NS_SP,Female,0.72494
65,115,51,NS_SP,Female,0.76487
65,116,52,NS_SP,Female,0.80699
65,117,53,NS_SP,Female,0.85143
65,118,54,NS_SP,Female,0.89833
65,119,55,NS_SP,Female,0.9478
65,120,56,NS_SP,Female,1.0
66,66,1,NS_SP,Female,0.00096
66,67,2,NS_SP,Female,0.00197
66,68,3,NS_SP,Female,0.00303
66,69,4,NS_SP,Female,0.00345
66,70,5,NS_SP,Female,0.00408
66,71,6,NS_SP,Female,0.00503
66,72,7,NS_SP,Female,0.00597
66,73,8,NS_SP,Female,0.00705
66,74,9,NS_SP,Female,0.00856
66,75,10,NS_SP,Female,0.01064
66,76,11,NS_SP,Female,0.01284
66,77,12,NS_SP,Female,0.01511
66,78,13,NS_SP,Female,0.01781
66,79,14,NS_SP,Female,0.02124
66,80,15,NS_SP,Female,0.02522
66,81,16,NS_SP,Female,0.0305
66,82,17,NS_SP,Female,0.03702
66,83,18,NS_SP,Female,0.04199
66,84,19,NS_SP,Female,0.04797
66,85,20,NS_SP,Female,0.05742
66,86,21,NS_SP,Female,0.06565
66,87,22,NS_SP,Female,0.07504
66,88,23,NS_SP,Female,0.08605
66,89,24,NS_SP,Female,0.09839
66,90,25,NS_SP,Female,0.112
66,91,26,NS_SP,Female,0.12669
66,92,27,NS_SP,Female,0.14271
66,93,28,NS_SP,Female,0.16025
66,94,29,NS_SP,Female,0.17824
66,95,30,NS_SP,Female,0.19809
66,96,31,NS_SP,Female,0.22068
66,97,32,NS_SP,Female,0.24551
66,98,33,NS_SP,Female,0.27259
66,99,34,NS_SP,Female,0.30155
66,100,35,NS_SP,Female,0.33199
66,101,36,NS_SP,Female,0.35742
66,102,37,NS_SP,Female,0.38258
66,103,38,NS_SP,Female,0.40703
66,104,39,NS_SP,Female,0.43037
66,105,40,NS_SP,Female,0.45219
66,106,41,NS_SP,Female,0.4721
66,107,42,NS_SP,Female,0.49811
66,108,43,NS_SP,Female,0.52554
66,109,44,NS_SP,Female,0.55448
66,110,45,NS_SP,Female,0.58502
66,111,46,NS_SP,Female,0.61724
66,112,47,NS_SP,Female,0.65123
66,113,48,NS_SP,Female,0.6871
66,114,49,NS_SP,Female,0.72494
66,115,50,NS_SP,Female,0.76487
66,116,51,NS_SP,Female,0.80699
66,117,52,NS_SP,Female,0.85143
66,118,53,NS_SP,Female,0.89833
66,119,54,NS_SP,Female,0.9478
66,120,55,NS_SP,Female,1.0
67,67,1,NS_SP,Female,0.00107
67,68,2,NS_SP,Female,0.00206
67,69,3,NS_SP,Female,0.00317
67,70,4,NS_SP,Female,0.00359
67,71,5,NS_SP,Female,0.00445
67,72,6,NS_SP,Female,0.00563
67,73,7,NS_SP,Female,0.00681
67,74,8,NS_SP,Female,0.0082
67,75,9,NS_SP,Female,0.01009
67,76,10,NS_SP,Female,0.01254
67,77,11,NS_SP,Female,0.01499
67,78,12,NS_SP,Female,0.01763
67,79,13,NS_SP,Female,0.02034
67,80,14,NS_SP,Female,0.02408
67,81,15,NS_SP,Female,0.02851
67,82,16,NS_SP,Female,0.0347
67,83,17,NS_SP,Female,0.04199
67,84,18,NS_SP,Female,0.04797
67,85,19,NS_SP,Female,0.05742
67,86,20,NS_SP,Female,0.06565
67,87,21,NS_SP,Female,0.07504
67,88,22,NS_SP,Female,0.08605
67,89,23,NS_SP,Female,0.09839
67,90,24,NS_SP,Female,0.112
67,91,25,NS_SP,Female,0.12669
67,92,26,NS_SP,Female,0.14271
67,93,27,NS_SP,Female,0.16025
67,94,28,NS_SP,Female,0.17824
67,95,29,NS_SP,Female,0.19809
67,96,30,NS_SP,Female,0.22068
67,97,31,NS_SP,Female,0.24551
67,98,32,NS_SP,Female,0.27259
67,99,33,NS_SP,Female,0.30155
67,100,34,NS_SP,Female,0.33199
67,101,35,NS_SP,Female,0.35742
67,102,36,NS_SP,Female,0.38258
67,103,37,NS_SP,Female,0.40703
67,104,38,NS_SP,Female,0.43037
67,105,39,NS_SP,Female,0.45219
67,106,40,NS_SP,Female,0.4721
67,107,41,NS_SP,Female,0.49811
67,108,42,NS_SP,Female,0.52554
67,109,43,NS_SP,Female,0.55448
67,110,44,NS_SP,Female,0.58502
67,111,45,NS_SP,Female,0.61724
67,112,46,NS_SP,Female,0.65123
67,113,47,NS_SP,Female,0.6871
67,114,48,NS_SP,Female,0.72494
67,115,49,NS_SP,Female,0.76487
67,116,50,NS_SP,Female,0.80699
67,117,51,NS_SP,Female,0.85143
67,118,52,NS_SP,Female,0.89833
67,119,53,NS_SP,Female,0.9478
67,120,54,NS_SP,Female,1.0
68,68,1,NS_SP,Female,0.00119
68,69,2,NS_SP,Female,0.00214
68,70,3,NS_SP,Female,0.0033
68,71,4,NS_SP,Female,0.00386
68,72,5,NS_SP,Female,0.00496
68,73,6,NS_SP,Female,0.00637
68,74,7,NS_SP,Female,0.00782
68,75,8,NS_SP,Female,0.00956
68,76,9,NS_SP,Female,0.01185
68,77,10,NS_SP,Female,0.0147
68,78,11,NS_SP,Female,0.01745
68,79,12,NS_SP,Female,0.02018
68,80,13,NS_SP,Female,0.02392
68,81,14,NS_SP,Female,0.02824
68,82,15,NS_SP,Female,0.03233
68,83,16,NS_SP,Female,0.03986
68,84,17,NS_SP,Female,0.04797
68,85,18,NS_SP,Female,0.05742
68,86,19,NS_SP,Female,0.06565
68,87,20,NS_SP,Female,0.07504
68,88,21,NS_SP,Female,0.08605
68,89,22,NS_SP,Female,0.09839
68,90,23,NS_SP,Female,0.112
68,91,24,NS_SP,Female,0.12669
68,92,25,NS_SP,Female,0.14271
68,93,26,NS_SP,Female,0.16025
68,94,27,NS_SP,Female,0.17824
68,95,28,NS_SP,Female,0.19809
68,96,29,NS_SP,Female,0.22068
68,97,30,NS_SP,Female,0.24551
68,98,31,NS_SP,Female,0.27259
68,99,32,NS_SP,Female,0.30155
68,100,33,NS_SP,Female,0.33199
68,101,34,NS_SP,Female,0.35742
68,102,35,NS_SP,Female,0.38258
68,103,36,NS_SP,Female,0.40703
68,104,37,NS_SP,Female,0.43037
68,105,38,NS_SP,Female,0.45219
68,106,39,NS_SP,Female,0.4721
68,107,40,NS_SP,Female,0.49811
68,108,41,NS_SP,Female,0.52554
68,109,42,NS_SP,Female,0.55448
68,110,43,NS_SP,Female,0.58502
68,111,44,NS_SP,Female,0.61724
68,112,45,NS_SP,Female,0.65123
68,113,46,NS_SP,Female,0.6871
68,114,47,NS_SP,Female,0.72494
68,115,48,NS_SP,Female,0.76487
68,116,49,NS_SP,Female,0.80699
68,117,50,NS_SP,Female,0.85143
68,118,51,NS_SP,Female,0.89833
68,119,52,NS_SP,Female,0.9478
68,120,53,NS_SP,Female,1.0
69,69,1,NS_SP,Female,0.00132
69,70,2,NS_SP,Female,0.00224
69,71,3,NS_SP,Female,0.00345
69,72,4,NS_SP,Female,0.00428
69,73,5,NS_SP,Female,0.00561
69,74,6,NS_SP,Female,0.00723
69,75,7,NS_SP,Female,0.00895
69,76,8,NS_SP,Female,0.01106
69,77,9,NS_SP,Female,0.01382
69,78,10,NS_SP,Female,0.01713
69,79,11,NS_SP,Female,0.02002
69,80,12,NS_SP,Female,0.02375
69,81,13,NS_SP,Female,0.02795
69,82,14,NS_SP,Female,0.03223
69,83,15,NS_SP,Female,0.03888
69,84,16,NS_SP,Female,0.04758
69,85,17,NS_SP,Female,0.05742
69,86,18,NS_SP,Female,0.06565
69,87,19,NS_SP,Female,0.07504
69,88,20,NS_SP,Female,0.08605
69,89,21,NS_SP,Female,0.09839
69,90,22,NS_SP,Female,0.112
69,91,23,NS_SP,Female,0.12669
69,92,24,NS_SP,Female,0.14271
69,93,25,NS_SP,Female,0.16025
69,94,26,NS_SP,Female,0.17824
69,95,27,NS_SP,Female,0.19809
69,96,28,NS_SP,Female,0.22068
69,97,29,NS_SP,Female,0.24551
69,98,30,NS_SP,Female,0.27259
69,99,31,NS_SP,Female,0.30155
69,100,32,NS_SP,Female,0.33199
69,101,33,NS_SP,Female,0.35742
69,102,34,NS_SP,Female,0.38258
69,103,35,NS_SP,Female,0.40703
69,104,36,NS_SP,Female,0.43037
69,105,37,NS_SP,Female,0.45219
69,106,38,NS_SP,Female,0.4721
69,107,39,NS_SP,Female,0.49811
69,108,40,NS_SP,Female,0.52554
69,109,41,NS_SP,Female,0.55448
69,110,42,NS_SP,Female,0.58502
69,111,43,NS_SP,Female,0.61724
69,112,44,NS_SP,Female,0.65123
69,113,45,NS_SP,Female,0.6871
69,114,46,NS_SP,Female,0.72494
69,115,47,NS_SP,Female,0.76487
69,116,48,NS_SP,Female,0.80699
69,117,49,NS_SP,Female,0.85143
69,118,50,NS_SP,Female,0.89833
69,119,51,NS_SP,Female,0.9478
69,120,52,NS_SP,Female,1.0
70,70,1,NS_SP,Female,0.00147
70,71,2,NS_SP,Female,0.00235
70,72,3,NS_SP,Female,0.00363
70,73,4,NS_SP,Female,0.00471
70,74,5,NS_SP,Female,0.00638
70,75,6,NS_SP,Female,0.00819
70,76,7,NS_SP,Female,0.01018
70,77,8,NS_SP,Female,0.01272
70,78,9,NS_SP,Female,0.01603
70,79,10,NS_SP,Female,0.01986
70,80,11,NS_SP,Female,0.02357
70,81,12,NS_SP,Female,0.02766
70,82,13,NS_SP,Female,0.03216
